Unnamed: 0,sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations,Combination_spin_text
13,[E1]Jude Bellingham [/E1]with remain employed by [E2]Real Madrid[/E2] till 2029.,[PERSON]Jude Bellingham [/PERSON]with remain employed by [ORG]Real Madrid[/ORG] till 2029.,Jude Bellingham ,Real Madrid,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Jude Bellingham [/E1]with remain employed by [E2]Real Madrid[/E2] till 2029.,[E2]Real Madrid[/E2] employed [E1]Jude Bellingham [/E1] till 2029.,[E2]Real Madrid[/E2] employed [E1]Jude Bellingham [/E1] till 2029.
175,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[PERSON]Tomiyasu[/PERSON] ends his partnership with Nike to sign for [ORG]ASICS[/ORG].,Tomiyasu,ASICS,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].
45,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[PERSON]Filipe Luis[/PERSON] leftback employed by [ORG]Chelsea[/ORG] has decided to retire from professional football.,Filipe Luis,Chelsea,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Filipe Luis[/E1] leftback employed by [E2]Chelsea[/E2] has decided to retire from professional football.,[E2]Chelsea[/E2] employed [E1]Filipe Luis[/E1] has decided to retire from professional football.,[E2]Chelsea[/E2] employed [E1]Filipe Luis[/E1] has decided to retire from professional football.
155,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].,[ORG]Newcastle[/ORG] reach agreement with Southampton to sig[PERSON]n Tino Livramen[/PERSON]to.,Tino Livramento,Newcastle,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].,[E1]Tino Livramento[/E1]employed[E2]Newcastle[/E2].,[E1]Tino Livramento[/E1]employed[E2]Newcastle[/E2].
178,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[PERSON]Tomiyasu[/PERSON] ends his partnership with Nike to sign for [ORG]ASICS[/ORG].,Tomiyasu,ASICS,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E2]ASICS[/E2] employed [E1]Tomiyasu[/E1].,[E2]ASICS[/E2] engage [E1]Tomiyasu[/E1] .
196,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[ORG]Swansea[/ORG] to name Luton CO[PERSON]O Paul Wats[/PERSON]on as sporting director.,Paul Watson,Swansea,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E2]Swansea[/E2] to identify Luton COO [E1]Paul Watson[/E1] as sporting music_director .
48,[E1]RomÃÂ©o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[PERSON]RomÃÂ©o Lavia[/PERSON] the [ORG]Brighton[/ORG] player was involved in training ahead of game.,RomÃÂ©o Lavia,Brighton,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]RomÃÂ©o Lavia[/E1] the [E2]Brighton[/E2] player was involved in training ahead of game.,[E2]Brighton[/E2] employed [E1]RomÃÂ©o Lavia[/E1] player was involved in training ahead of game.,[E2]Brighton[/E2] employed [E1]RomÃÂ©o Lavia[/E1] player was involved in training ahead of game.
180,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[ORG]NEW BALANCE[/ORG] SIGNS GLOBAL FOOTBALL STA[PERSON]R RAHEEM STERLI[/PERSON]NG.,RAHEEM STERLING,NEW BALANCE,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[E1]RAHEEM STERLING[/E1]employed[E2]NEW BALANCE[/E2].,[E1]NEW BALANCE[/E1]employed[E2]RAHEEM STERLING[/E2].
149,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.,[PERSON]Moises Caicedo[/PERSON] has completed medical ahead of finalised transfer from [ORG]Brighton & Hove Albion[/ORG] to Chelsea.,Moises Caicedo,Brighton & Hove Albion,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.
192,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[ORG]Liverpool[/ORG] to sig[PERSON]n David Woodfi[/PERSON]ne as there new director of loan management.,David Woodfine,Liverpool,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E1]David Woodfine[/E1]employed[E2]Liverpool[/E2] as there new director of loan management.,[E1]David Woodfine[/E1]employed[E2]Liverpool[/E2] as there new director of loan management.
78,Announcement at the [E2]Tigers[/E2] meeting today the team has signed manager[E1] AJ Hinch[/E1] to a long-term contract!,Announcement at the [ORG]Tigers[/ORG] meeting today the team has signed manag[PERSON]er AJ Hin[/PERSON]ch to a long-term contract!, AJ Hinch,Tigers,employedBy,"['PERSON', 'ORG']",Admin.txt,2,Announcement at the [E2]Tigers[/E2] meeting today the team has signed manager[E1] AJ Hinch[/E1] to a long-term contract!.,Announcement at the [E2]Tigers[/E2] meeting today the team has signed manager[E1] AJ Hinch[/E1] to a long-term contract!.,Announcement at the [E2]Tigers[/E2] meeting today the team has signed manager[E1] AJ Hinch[/E1] to a long-term contract!.
54,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[PERSON]Medhi Benatia[/PERSON] is the new sports advisor at[ORG] Olympique Marseille[/ORG].,Medhi Benatia, Olympique Marseille,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].
132,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[PERSON]Rob Holding[/PERSON] has joined [ORG]Crystal Palace[/ORG] from Arsenal in permanent move.,Rob Holding,Crystal Palace,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[E2]Crystal Palace[/E2] employed [E1]Rob Holding[/E1] from Arsenal in permanent move.,[E2]Crystal Palace[/E2] employed [E1]Rob Holding[/E1] from Arsenal in permanent move.
68,ItÃ¢ÂÂs official [E1]Nick[/E1] has signed a contract with [E2]Detroit Tigers[/E2] as head athletic trainer for the rookie team.,ItÃ¢ÂÂs official [PERSON]Nick[/PERSON] has signed a contract with [ORG]Detroit Tigers[/ORG] as head athletic trainer for the rookie team.,Nick,Detroit Tigers,employedBy,"['PERSON', 'ORG']",Admin.txt,2,ItÃ¢ÂÂs official [E1]Nick[/E1] has signed a contract with [E2]Detroit Tigers[/E2] as head athletic trainer for the rookie team.,ItÃ¢ÂÂs official [E1]Nick[/E1] has signed a contract with [E2]Detroit Tigers[/E2] as head athletic trainer for the rookie team.,ItÃ¢ÂÂs official [E1]Nick[/E1] has signed a contract with [E2]Detroit Tigers[/E2] as head athletic trainer for the rookie team.
207,[E2]Chelsea[/E2] have announced in principle to install [E1]Frank Lampard[/E1] as interim head coach until end of season.,[ORG]Chelsea[/ORG] have announced in principle to instal[PERSON]l Frank Lampa[/PERSON]rd as interim head coach until end of season.,Frank Lampard,Chelsea,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Chelsea[/E2] have announced in principle to install [E1]Frank Lampard[/E1] as interim head coach until end of season.,[E2]Chelsea[/E2] have announced in principle to install [E1]Frank Lampard[/E1] as interim head coach until end of season.,[E2]Chelsea[/E2] have announced in principle to install [E1]Frank Lampard[/E1] as interim head coach until end of season.
10,2006 born Serbian talent [E1]Matija PopoviÃÂ[/E1] has signed with [E2]AC Milan[/E2].,2006 born Serbian talent [PERSON]Matija PopoviÃÂ[/PERSON] has signed with [ORG]AC Milan[/ORG].,Matija PopoviÃÂ,AC Milan,employedBy,"['PERSON', 'ORG']",Admin.txt,2,2006 born Serbian talent [E1]Matija PopoviÃÂ[/E1] has signed with [E2]AC Milan[/E2].,2006 born Serbian talent [E1]Matija PopoviÃÂ[/E1] has signed with [E2]AC Milan[/E2].,2006 born Serbian talent [E1]Matija PopoviÃÂ[/E1] has signed with [E2]AC Milan[/E2].
81,[E1]Embiid[/E1] signed a contract extension because he's so good he could carry [E2]Nets[/E2].,[PERSON]Embiid[/PERSON] signed a contract extension because he's so good he could carry [ORG]Nets[/ORG].,Embiid,Nets,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Embiid[/E1] signed a contract extension because he's so good he could carry [E2]Nets[/E2].,[E2]Nets[/E2] employed [E1]Embiid[/E1].,[E2]Nets[/E2] employed [E1]Embiid[/E1].
150,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.,[PERSON]Moises Caicedo[/PERSON] has completed medical ahead of finalised transfer from [ORG]Brighton & Hove Albion[/ORG] to Chelsea.,Moises Caicedo,Brighton & Hove Albion,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.,[E2]Brighton & Hove Albion[/E2] employed [E1]Moises Caicedo[/E1] to Chelsea.,[E2]Brighton & Hove Albion[/E2] employed [E1]Moises Caicedo[/E1] to Chelsea.
52,"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[PERSON]Ismael Bennacer[/PERSON] is in [ORG]AC Milan[/ORG] squad for the weekend, finally back after his long injury.",Ismael Bennacer,AC Milan,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"[E1]Ismael Bennacer[/E1] is in [E2]AC Milan[/E2] squad for the weekend, finally back after his long injury.","[E2]AC Milan[/E2] employed [E1]Ismael Bennacer[/E1] squad for the weekend, finally back after his long injury.","[E2]AC Milan[/E2] employed [E1]Ismael Bennacer[/E1] squad for the weekend, finally back after his long injury."
131,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[PERSON]Rob Holding[/PERSON] has joined [ORG]Crystal Palace[/ORG] from Arsenal in permanent move.,Rob Holding,Crystal Palace,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.,[E1]Rob Holding[/E1] has joined [E2]Crystal Palace[/E2] from Arsenal in permanent move.
111,After tonightÃ¢ÂÂs brace [E1]Cristiano Ronaldo[/E1] has scored the most first division goals in football history with his current team [E2]AL Nassr[/E2],After tonightÃ¢ÂÂs brace [PERSON]Cristiano Ronaldo[/PERSON] has scored the most first division goals in football history with his current team [ORG]AL Nassr[/ORG],Cristiano Ronaldo,AL Nassr,employedBy,"['PERSON', 'ORG']",Admin.txt,2,After tonightÃ¢ÂÂs brace [E1]Cristiano Ronaldo[/E1] has scored the most first division goals in football history with his current team [E2]AL Nassr[/E2].,After tonightÃ¢ÂÂs brace [E2]AL Nassr[/E2] employed [E1]Cristiano Ronaldo[/E1].,After tonightÃ¢ÂÂs brace [E2]AL Nassr[/E2] employed [E1]Cristiano Ronaldo[/E1].
198,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[PERSON]Lisandro Martinez[/PERSON] the [ORG]Utd[/ORG] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,Lisandro Martinez,Utd,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.
21,[E1]Jude Bellingham[/E1] who playes for [E2]Madrid[/E2] is back to prepare the next games.,[PERSON]Jude Bellingham[/PERSON] who playes for [ORG]Madrid[/ORG] is back to prepare the next games.,Jude Bellingham,Madrid,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Jude Bellingham[/E1] who playes for [E2]Madrid[/E2] is back to prepare the next games.,[E2]Madrid[/E2] employed [E1]Jude Bellingham[/E1] is back to prepare the next games.,[E2]Madrid[/E2] employed [E1]Jude Bellingham[/E1] is back to prepare the next games.
56,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[PERSON]Medhi Benatia[/PERSON] is the new sports advisor at[ORG] Olympique Marseille[/ORG].,Medhi Benatia, Olympique Marseille,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Medhi Benatia[/E1] is the new sports advisor at[E2] Olympique Marseille[/E2].,[E2] Olympique Marseille[/E2] employed [E1]Medhi Benatia[/E1].,[E2] Olympique Marseille[/E2] employed [E1]Medhi Benatia[/E1].
183,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[ORG]Real Madrid[/ORG] have reached an agreement with Borussia Dortmund to sig[PERSON]n Jude Bellingh[/PERSON]am.,Jude Bellingham,Real Madrid,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[E2]Real Madrid[/E2] have make an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1] .
37,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[PERSON]Kroos[/PERSON] has decided his contract renewal with [ORG]Real Madrid[/ORG].,Kroos,Real Madrid,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[E1]Kroos[/E1] make decided his contract replenishment with [E2]Real Madrid[/E2] .
153,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].,[ORG]Newcastle[/ORG] reach agreement with Southampton to sig[PERSON]n Tino Livramen[/PERSON]to.,Tino Livramento,Newcastle,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].
91,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2]. Will the StLCards retire the number of another team's employee?,[PERSON]Albert[/PERSON] signed a lifetime contract with the [ORG]Angels[/ORG]. Will the StLCards retire the number of another team's employee?,Albert,Angels,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2].,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2].,[E1]Albert[/E1] signed a lifetime contract with the [E2]Angels[/E2].
147,[E2]Newcastle[/E2] have completed the deal to sign [E1]Lewis Hall[/E1] for 50 million.,[ORG]Newcastle[/ORG] have completed the deal to sig[PERSON]n Lewis Ha[/PERSON]ll for 50 million.,Lewis Hall,Newcastle,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Newcastle[/E2] have completed the deal to sign [E1]Lewis Hall[/E1] for 50 million.,[E2]Newcastle[/E2] have completed the deal to sign [E1]Lewis Hall[/E1] for 50 million.,[E2]Newcastle[/E2] have completed the deal to sign [E1]Lewis Hall[/E1] for 50 million.
4,[E1]Inaki PeÃÂ±a[/E1] recently signed new deal with [E2]FC Barcelona[/E2] until June 2026.,[PERSON]Inaki PeÃÂ±a[/PERSON] recently signed new deal with [ORG]FC Barcelona[/ORG] until June 2026.,Inaki PeÃÂ±a,FC Barcelona,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Inaki PeÃÂ±a[/E1] recently signed new deal with [E2]FC Barcelona[/E2] until June 2026.,[E1]Inaki PeÃÂ±a[/E1] recently signed new deal with [E2]FC Barcelona[/E2] until June 2026.,[E1]Inaki PeÃÂ±a[/E1] recently signed new deal with [E2]FC Barcelona[/E2] until June 2026.
194,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[ORG]Aston Villa[/ORG] done deal f[PERSON]or Mateu Alema[/PERSON]ny to join in senior football role from Barcelona this summer., Mateu Alemany,Aston Villa,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[E1] Mateu Alemany[/E1]employed[E2]Aston Villa[/E2] to join in senior football role from Barcelona this summer.,[E1] Mateu Alemany[/E1]employed[E2]Aston Villa[/E2] to join in senior football role from Barcelona this summer.
105,"[E1]Unai EmeryÃ¢ÂÂs[/E1] work at [E2]Aston Villa[/E2], once again excellent. 22 Premier League wins in 2023.","[PERSON]Unai EmeryÃ¢ÂÂs[/PERSON] work at [ORG]Aston Villa[/ORG], once again excellent. 22 Premier League wins in 2023.",Unai EmeryÃ¢ÂÂs,Aston Villa,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"[E1]Unai EmeryÃ¢ÂÂs[/E1] work at [E2]Aston Villa[/E2], once again excellent.","[E2]Aston Villa[/E2] employed [E1]Unai EmeryÃ¢ÂÂs[/E1], once again excellent.","[E2]Aston Villa[/E2] employ [E1]Unai EmeryÃ¢ÂÂs[/E1] , once again excellent ."
130,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[PERSON]Ollie Watkins[/PERSON] on verge of signing new 5yr contract at [ORG]Aston Villa[/ORG].,Ollie Watkins,Aston Villa,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Ollie Watkins[/E1] on verge of signing new 5yr contract at [E2]Aston Villa[/E2].,[E2]Aston Villa[/E2] employed [E1]Ollie Watkins[/E1].,[E2]Aston Villa[/E2] employed [E1]Ollie Watkins[/E1].
107,"[E1]Nenad Bjelica[/E1] has signed in as new [E2]Union Berlin[/E2] head coach, done and sealed.","[PERSON]Nenad Bjelica[/PERSON] has signed in as new [ORG]Union Berlin[/ORG] head coach, done and sealed.",Nenad Bjelica,Union Berlin,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"[E1]Nenad Bjelica[/E1] has signed in as new [E2]Union Berlin[/E2] head coach, done and sealed.","[E2]Union Berlin[/E2] employed [E1]Nenad Bjelica[/E1] head coach, done and sealed.","[E2]Union Berlin[/E2] employed [E1]Nenad Bjelica[/E1] head coach, done and sealed."
87,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.,[PERSON]Maria[/PERSON] just signed her first contract as a salaried employee with [ORG]3M[/ORG] she loves what she'd doing with a super supportive team.,Maria,3M,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.,[E1]Maria[/E1] just signed her first contract as a salaried employee with [E2]3M[/E2] she loves what she'd doing with a super supportive team.
139,"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[PERSON]Luke Shaw[/PERSON], the [ORG]Manchester United[/ORG] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",Luke Shaw,Manchester United,employedBy,"['PERSON', 'ORG']",Admin.txt,2,"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",[E2]Manchester United[/E2] employed [E1]Luke Shaw[/E1] defender has suffered a muscular injury + is expected to be sidelined for an extended period.,[E2]Manchester United[/E2] employed [E1]Luke Shaw[/E1] defender has suffered a muscular injury + is expected to be sidelined for an extended period.
100,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[PERSON]Xavi[/PERSON] extends his contract for 5 more years at [ORG]FC Barcelona[/ORG].,Xavi,FC Barcelona,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Xavi[/E1] extends his contract for 5 more years at [E2]FC Barcelona[/E2].,[E2]FC Barcelona[/E2] employed [E1]Xavi[/E1].,[E2]FC Barcelona[/E2] employ [E1]Xavi[/E1] .
117,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[PERSON]Leon Goretzka[/PERSON] currently hired by [ORG]FC Bayern[/ORG] has his contract due to expire in 2026.,Leon Goretzka,FC Bayern,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Leon Goretzka[/E1] currently hired by [E2]FC Bayern[/E2] has his contract due to expire in 2026.,[E2]FC Bayern[/E2] employed [E1]Leon Goretzka[/E1] has his contract due to expire in 2026.,[E2]FC Bayern[/E2] employed [E1]Leon Goretzka[/E1] has his contract due to expire in 2026.
197,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[ORG]Swansea[/ORG] to name Luton CO[PERSON]O Paul Wats[/PERSON]on as sporting director.,Paul Watson,Swansea,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E1]Paul Watson[/E1]employed[E2]Swansea[/E2] as sporting director.,[E1]Paul Watson[/E1]employed by [E2]Swansea[/E2] as sporting director.
128,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2],[PERSON]Eberechi Eze[/PERSON] has signed a new 3.5yr contract at [ORG]Crystal Palace[/ORG],Eberechi Eze,Crystal Palace,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Eberechi Eze[/E1] has signed a new 3.5yr contract at [E2]Crystal Palace[/E2].,[E2]Crystal Palace[/E2] employed [E1]Eberechi Eze[/E1].,[E2]Crystal Palace[/E2] employ [E1]Eberechi Eze[/E1] .
61,[E1]Andrey Santoswill[/E1] sign with [E2]Chelsea[/E2] in January.,[PERSON]Andrey Santoswill[/PERSON] sign with [ORG]Chelsea[/ORG] in January.,Andrey Santoswill,Chelsea,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Andrey Santoswill[/E1] sign with [E2]Chelsea[/E2] in January.,[E2]Chelsea[/E2] employed [E1]Andrey Santoswill[/E1] in January.,[E2]Chelsea[/E2] employed [E1]Andrey Santoswill[/E1] in January.
164,Manchester City defender [E1]Kyle Walker[/E1] has reached a verbal agreement to join [E2]Bayern Munich.[/E2],Manchester City defender [PERSON]Kyle Walker[/PERSON] has reached a verbal agreement to join [ORG]Bayern Munich.[/ORG],Kyle Walker,Bayern Munich.,employedBy,"['PERSON', 'ORG']",Admin.txt,2,Manchester City defender [E1]Kyle Walker[/E1] has reached a verbal agreement to join [E2]Bayern Munich [/E2].,Manchester City defender [E2]Bayern Munich [/E2] employed [E1]Kyle Walker[/E1].,[E2]Bayern Munich [/E2] employed [E1]Kyle Walker[/E1].
215,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming Ã¢ÂÂMinecraftÃ¢ÂÂ movie.,[PERSON]Emma Myers[/PERSON] has joined [ORG]Disney[/ORG] for the cast of the upcoming Ã¢ÂÂMinecraftÃ¢ÂÂ movie.,Emma Myers,Disney,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Emma Myers[/E1] has joined [E2]Disney[/E2] for the cast of the upcoming Ã¢ÂÂMinecraftÃ¢ÂÂ movie.,[E2]Disney[/E2] employed [E1]Emma Myers[/E1] for the cast of the upcoming Ã¢ÂÂMinecraftÃ¢ÂÂ movie.,[E2]Disney[/E2] employed [E1]Emma Myers[/E1] for the cast of the upcoming Ã¢ÂÂMinecraftÃ¢ÂÂ movie.
188,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[ORG]Arsenal[/ORG] playe[PERSON]r Gabriel Martinel[/PERSON]li will miss final 2 games through injury.,Gabriel Martinelli,Arsenal,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E1]Gabriel Martinelli[/E1]employed[E2]Arsenal[/E2] will miss final 2 games through injury.,[E1]Gabriel Martinelli[/E1]employed by[E2]Arsenal[/E2] will miss final 2 games through injury.
36,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[PERSON]Kroos[/PERSON] has decided his contract renewal with [ORG]Real Madrid[/ORG].,Kroos,Real Madrid,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].,[E1]Kroos[/E1] has decided his contract renewal with [E2]Real Madrid[/E2].
60,[E1]Andrey Santoswill[/E1] sign with [E2]Chelsea[/E2] in January.,[PERSON]Andrey Santoswill[/PERSON] sign with [ORG]Chelsea[/ORG] in January.,Andrey Santoswill,Chelsea,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Andrey Santoswill[/E1] sign with [E2]Chelsea[/E2] in January.,[E1]Andrey Santoswill[/E1] sign with [E2]Chelsea[/E2] in January.,[E1]Andrey Santoswill[/E1] sign with [E2]Chelsea[/E2] in January.
159,[E1]Jordan Henderson[/E1] set to leave Liverpool training camp after [E2]Al Ettifaq[/E2] reach agreement in principle to sign 33yo.,[PERSON]Jordan Henderson[/PERSON] set to leave Liverpool training camp after [ORG]Al Ettifaq[/ORG] reach agreement in principle to sign 33yo.,Jordan Henderson,Al Ettifaq,employedBy,"['PERSON', 'ORG']",Admin.txt,2,[E1]Jordan Henderson[/E1] set to leave Liverpool training camp after [E2]Al Ettifaq[/E2] reach agreement in principle to sign 33yo.,[E1]Jordan Henderson[/E1] set to leave Liverpool training camp after [E2]Al Ettifaq[/E2] reach agreement in principle to sign 33yo.,[E1]Jordan Henderson[/E1] set to leave Liverpool training camp after [E2]Al Ettifaq[/E2] reach agreement in principle to sign 33yo.
