index,sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations
58,"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[PER]Luke Shaw[/PER], the [ORG]Manchester United[/ORG] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",Luke Shaw,Manchester United,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period."
58,"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.","[PER]Luke Shaw[/PER], the [ORG]Manchester United[/ORG] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",Luke Shaw,Manchester United,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Luke Shaw[/E1], the [E2]Manchester United[/E2] defender has suffered a muscular injury + is expected to be sidelined for an extended period.",[E2]Manchester United[/E2] employed [E1]Luke Shaw[/E1] defender has suffered a muscular injury + is expected to be sidelined for an extended period.
59,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[ORG]Real Sociedad[/ORG] have closed to agreement wit[PER]h Arsen[/PER]al to sign Kieran Tierney on loan.,Arsenal,Real Sociedad,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.
59,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[ORG]Real Sociedad[/ORG] have closed to agreement wit[PER]h Arsen[/PER]al to sign Kieran Tierney on loan.,Arsenal,Real Sociedad,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Real Sociedad[/E2] have closed to agreement with [E1]Arsenal[/E1] to sign Kieran Tierney on loan.,[E1]Arsenal[/E1]employed[E2]Real Sociedad[/E2] to sign Kieran Tierney on loan.
60,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[ORG]Liverpool[/ORG] stance remains that their playe[PER]r Sal[/PER]ah is not for sale.,Salah,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.
60,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[ORG]Liverpool[/ORG] stance remains that their playe[PER]r Sal[/PER]ah is not for sale.,Salah,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] stance remains that their player [E1]Salah[/E1] is not for sale.,[E1]Salah[/E1]employed[E2]Liverpool[/E2] is not for sale.
61,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[PER]Cameron Archer[/PER] set to undergo medical at [ORG]Sheffield United[/ORG] ahead of his transfer move.,Cameron Archer,Sheffield United,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.
61,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[PER]Cameron Archer[/PER] set to undergo medical at [ORG]Sheffield United[/ORG] ahead of his transfer move.,Cameron Archer,Sheffield United,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Cameron Archer[/E1] set to undergo medical at [E2]Sheffield United[/E2] ahead of his transfer move.,[E2]Sheffield United[/E2] employed [E1]Cameron Archer[/E1] ahead of his transfer move.
62,"[E1]Dario Gradi[/E1], former [E2]Crewe[/E2] employee, has been stripped of his MBE.","[PER]Dario Gradi[/PER], former [ORG]Crewe[/ORG] employee, has been stripped of his MBE.",Dario Gradi,Crewe,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Dario Gradi[/E1], former [E2]Crewe[/E2] employee, has been stripped of his MBE.","[E1]Dario Gradi[/E1], former [E2]Crewe[/E2] employee, has been stripped of his MBE."
62,"[E1]Dario Gradi[/E1], former [E2]Crewe[/E2] employee, has been stripped of his MBE.","[PER]Dario Gradi[/PER], former [ORG]Crewe[/ORG] employee, has been stripped of his MBE.",Dario Gradi,Crewe,employedBy,"['PER', 'ORG']",Admin.txt,2,"[E1]Dario Gradi[/E1], former [E2]Crewe[/E2] employee, has been stripped of his MBE.","[E2]Crewe[/E2] employed [E1]Dario Gradi[/E1] employee, has been stripped of his MBE."
63,[E2]Newcastle[/E2] have completed the deal to sign [E1]Lewis Hall[/E1] for 50 million.,[ORG]Newcastle[/ORG] have completed the deal to sig[PER]n Lewis Ha[/PER]ll for 50 million.,Lewis Hall,Newcastle,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Newcastle[/E2] have completed the deal to sign [E1]Lewis Hall[/E1] for 50 million.,[E2]Newcastle[/E2] have completed the deal to sign [E1]Lewis Hall[/E1] for 50 million.
63,[E2]Newcastle[/E2] have completed the deal to sign [E1]Lewis Hall[/E1] for 50 million.,[ORG]Newcastle[/ORG] have completed the deal to sig[PER]n Lewis Ha[/PER]ll for 50 million.,Lewis Hall,Newcastle,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Newcastle[/E2] have completed the deal to sign [E1]Lewis Hall[/E1] for 50 million.,[E1]Lewis Hall[/E1]employed[E2]Newcastle[/E2] for 50 million.
64,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.,[PER]Moises Caicedo[/PER] has completed medical ahead of finalised transfer from [ORG]Brighton & Hove Albion[/ORG] to Chelsea.,Moises Caicedo,Brighton & Hove Albion,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.
64,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.,[PER]Moises Caicedo[/PER] has completed medical ahead of finalised transfer from [ORG]Brighton & Hove Albion[/ORG] to Chelsea.,Moises Caicedo,Brighton & Hove Albion,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Moises Caicedo[/E1] has completed medical ahead of finalised transfer from [E2]Brighton & Hove Albion[/E2] to Chelsea.,[E2]Brighton & Hove Albion[/E2] employed [E1]Moises Caicedo[/E1] to Chelsea.
65,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].,[ORG]Brighton & Hove Albion[/ORG] reach agreement in principle with Ajax to hi[PER]re Mohamed Kud[/PER]us., Mohamed Kudus,Brighton & Hove Albion,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].
65,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].,[ORG]Brighton & Hove Albion[/ORG] reach agreement in principle with Ajax to hi[PER]re Mohamed Kud[/PER]us., Mohamed Kudus,Brighton & Hove Albion,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Brighton & Hove Albion[/E2] reach agreement in principle with Ajax to hire[E1] Mohamed Kudus[/E1].,[E1] Mohamed Kudus[/E1]employed[E2]Brighton & Hove Albion[/E2].
66,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].,[ORG]Newcastle[/ORG] reach agreement with Southampton to sig[PER]n Tino Livramen[/PER]to.,Tino Livramento,Newcastle,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].
66,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].,[ORG]Newcastle[/ORG] reach agreement with Southampton to sig[PER]n Tino Livramen[/PER]to.,Tino Livramento,Newcastle,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Newcastle[/E2] reach agreement with Southampton to sign [E1]Tino Livramento[/E1].,[E1]Tino Livramento[/E1]employed[E2]Newcastle[/E2].
67,David Beckham explaines how [E2]Inter Miami[/E2] signed [E1]Messi[/E1].,David Beckham explaines how [ORG]Inter Miami[/ORG] signe[PER]d Mes[/PER]si.,Messi,Inter Miami,employedBy,"['PER', 'ORG']",Admin.txt,2,David Beckham explaines how [E2]Inter Miami[/E2] signed [E1]Messi[/E1].,David Beckham explaines how [E2]Inter Miami[/E2] signed [E1]Messi[/E1].
67,David Beckham explaines how [E2]Inter Miami[/E2] signed [E1]Messi[/E1].,David Beckham explaines how [ORG]Inter Miami[/ORG] signe[PER]d Mes[/PER]si.,Messi,Inter Miami,employedBy,"['PER', 'ORG']",Admin.txt,2,David Beckham explaines how [E2]Inter Miami[/E2] signed [E1]Messi[/E1].,David Beckham explaines how [E1]Messi[/E1]employed[E2]Inter Miami[/E2].
68,[E2]Galatasaray[/E2] now close to agreement with [E1]Wilfried Zaha[/E1] to sign 30yo as free agent.,[ORG]Galatasaray[/ORG] now close to agreement wit[PER]h Wilfried Za[/PER]ha to sign 30yo as free agent.,Wilfried Zaha,Galatasaray,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Galatasaray[/E2] now close to agreement with [E1]Wilfried Zaha[/E1] to sign 30yo as free agent.,[E2]Galatasaray[/E2] now close to agreement with [E1]Wilfried Zaha[/E1] to sign 30yo as free agent.
68,[E2]Galatasaray[/E2] now close to agreement with [E1]Wilfried Zaha[/E1] to sign 30yo as free agent.,[ORG]Galatasaray[/ORG] now close to agreement wit[PER]h Wilfried Za[/PER]ha to sign 30yo as free agent.,Wilfried Zaha,Galatasaray,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Galatasaray[/E2] now close to agreement with [E1]Wilfried Zaha[/E1] to sign 30yo as free agent.,[E1]Wilfried Zaha[/E1]employed[E2]Galatasaray[/E2] to sign 30yo as free agent.
69,[E1]Jordan Henderson[/E1] set to leave Liverpool training camp after [E2]Al Ettifaq[/E2] reach agreement in principle to sign 33yo.,[PER]Jordan Henderson[/PER] set to leave Liverpool training camp after [ORG]Al Ettifaq[/ORG] reach agreement in principle to sign 33yo.,Jordan Henderson,Al Ettifaq,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Jordan Henderson[/E1] set to leave Liverpool training camp after [E2]Al Ettifaq[/E2] reach agreement in principle to sign 33yo.,[E1]Jordan Henderson[/E1] set to leave Liverpool training camp after [E2]Al Ettifaq[/E2] reach agreement in principle to sign 33yo.
69,[E1]Jordan Henderson[/E1] set to leave Liverpool training camp after [E2]Al Ettifaq[/E2] reach agreement in principle to sign 33yo.,[PER]Jordan Henderson[/PER] set to leave Liverpool training camp after [ORG]Al Ettifaq[/ORG] reach agreement in principle to sign 33yo.,Jordan Henderson,Al Ettifaq,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Jordan Henderson[/E1] set to leave Liverpool training camp after [E2]Al Ettifaq[/E2] reach agreement in principle to sign 33yo.,[E2]Al Ettifaq[/E2] employed [E1]Jordan Henderson[/E1] reach agreement in principle to sign 33yo.
70,[E2]Man Utd[/E2] have agree personal terms with goalkeeper [E1]Andre Onana[/E1] today.,[ORG]Man Utd[/ORG] have agree personal terms with goalkeepe[PER]r Andre Ona[/PER]na today.,Andre Onana,Man Utd,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Man Utd[/E2] have agree personal terms with goalkeeper [E1]Andre Onana[/E1] today.,[E2]Man Utd[/E2] have agree personal terms with goalkeeper [E1]Andre Onana[/E1] today.
70,[E2]Man Utd[/E2] have agree personal terms with goalkeeper [E1]Andre Onana[/E1] today.,[ORG]Man Utd[/ORG] have agree personal terms with goalkeepe[PER]r Andre Ona[/PER]na today.,Andre Onana,Man Utd,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Man Utd[/E2] have agree personal terms with goalkeeper [E1]Andre Onana[/E1] today.,[E1]Andre Onana[/E1]employed[E2]Man Utd[/E2] today.
71,Manchester City defender [E1]Kyle Walker[/E1] has reached a verbal agreement to join [E2]Bayern Munich.[/E2],Manchester City defender [PER]Kyle Walker[/PER] has reached a verbal agreement to join [ORG]Bayern Munich.[/ORG],Kyle Walker,Bayern Munich.,employedBy,"['PER', 'ORG']",Admin.txt,2,Manchester City defender [E1]Kyle Walker[/E1] has reached a verbal agreement to join [E2]Bayern Munich [/E2].,Manchester City defender [E1]Kyle Walker[/E1] has reached a verbal agreement to join [E2]Bayern Munich [/E2].
71,Manchester City defender [E1]Kyle Walker[/E1] has reached a verbal agreement to join [E2]Bayern Munich.[/E2],Manchester City defender [PER]Kyle Walker[/PER] has reached a verbal agreement to join [ORG]Bayern Munich.[/ORG],Kyle Walker,Bayern Munich.,employedBy,"['PER', 'ORG']",Admin.txt,2,Manchester City defender [E1]Kyle Walker[/E1] has reached a verbal agreement to join [E2]Bayern Munich [/E2].,Manchester City defender [E2]Bayern Munich [/E2] employed [E1]Kyle Walker[/E1].
72,[E1]Nick Powell[/E1] signed for [E2]Man Utd[/E2] under Ferguson as 18yo âwonderkidâ.,[PER]Nick Powell[/PER] signed for [ORG]Man Utd[/ORG] under Ferguson as 18yo âwonderkidâ.,Nick Powell,Man Utd,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Nick Powell[/E1] signed for [E2]Man Utd[/E2] under Ferguson as 18yo âwonderkidâ.,[E1]Nick Powell[/E1] signed for [E2]Man Utd[/E2] under Ferguson as 18yo âwonderkidâ.
72,[E1]Nick Powell[/E1] signed for [E2]Man Utd[/E2] under Ferguson as 18yo âwonderkidâ.,[PER]Nick Powell[/PER] signed for [ORG]Man Utd[/ORG] under Ferguson as 18yo âwonderkidâ.,Nick Powell,Man Utd,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Nick Powell[/E1] signed for [E2]Man Utd[/E2] under Ferguson as 18yo âwonderkidâ.,[E2]Man Utd[/E2] employed [E1]Nick Powell[/E1] under Ferguson as 18yo âwonderkidâ.
73,[E2]Arsenal[/E2] has signed [E1]Gary OâDriscoll[/E1] as their Under 18 Chief of Medical Staff.,[ORG]Arsenal[/ORG] has signe[PER]d Gary OâDrisco[/PER]ll as their Under 18 Chief of Medical Staff.,Gary OâDriscoll,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Arsenal[/E2] has signed [E1]Gary OâDriscoll[/E1] as their Under 18 Chief of Medical Staff.,[E2]Arsenal[/E2] has signed [E1]Gary OâDriscoll[/E1] as their Under 18 Chief of Medical Staff.
73,[E2]Arsenal[/E2] has signed [E1]Gary OâDriscoll[/E1] as their Under 18 Chief of Medical Staff.,[ORG]Arsenal[/ORG] has signe[PER]d Gary OâDrisco[/PER]ll as their Under 18 Chief of Medical Staff.,Gary OâDriscoll,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Arsenal[/E2] has signed [E1]Gary OâDriscoll[/E1] as their Under 18 Chief of Medical Staff.,[E1]Gary OâDriscoll[/E1]employed[E2]Arsenal[/E2] as their Under 18 Chief of Medical Staff.
74,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[PER]William Saliba[/PER] today signed new 4yr contract at [ORG]Arsenal[/ORG].,William Saliba,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].
74,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[PER]William Saliba[/PER] today signed new 4yr contract at [ORG]Arsenal[/ORG].,William Saliba,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[E2]Arsenal[/E2] employed [E1]William Saliba[/E1].
75,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[PER]Abdul Fatawu Issahaku[/PER] signs with football biggest sports brand [ORG]Nike[/ORG].,Abdul Fatawu Issahaku,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].
75,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[PER]Abdul Fatawu Issahaku[/PER] signs with football biggest sports brand [ORG]Nike[/ORG].,Abdul Fatawu Issahaku,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[E2]Nike[/E2] employed [E1]Abdul Fatawu Issahaku[/E1].
76,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[PER]Tomiyasu[/PER] ends his partnership with Nike to sign for [ORG]ASICS[/ORG].,Tomiyasu,ASICS,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].
76,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[PER]Tomiyasu[/PER] ends his partnership with Nike to sign for [ORG]ASICS[/ORG].,Tomiyasu,ASICS,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E2]ASICS[/E2] employed [E1]Tomiyasu[/E1].
77,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[ORG]NEW BALANCE[/ORG] SIGNS GLOBAL FOOTBALL STA[PER]R RAHEEM STERLI[/PER]NG.,RAHEEM STERLING,NEW BALANCE,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].
77,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[ORG]NEW BALANCE[/ORG] SIGNS GLOBAL FOOTBALL STA[PER]R RAHEEM STERLI[/PER]NG.,RAHEEM STERLING,NEW BALANCE,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[E1]RAHEEM STERLING[/E1]employed[E2]NEW BALANCE[/E2].
78,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [PER]Chase Young[/PER] has signed with [ORG]New Balance[/ORG] becoming the brandâs 1st American Football athlete.,Chase Young,New Balance,employedBy,"['PER', 'ORG']",Admin.txt,2,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.
78,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [PER]Chase Young[/PER] has signed with [ORG]New Balance[/ORG] becoming the brandâs 1st American Football athlete.,Chase Young,New Balance,employedBy,"['PER', 'ORG']",Admin.txt,2,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [E2]New Balance[/E2] employed [E1]Chase Young[/E1] becoming the brandâs 1st American Football athlete.
79,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[ORG]Real Madrid[/ORG] have reached an agreement with Borussia Dortmund to sig[PER]n Jude Bellingh[/PER]am.,Jude Bellingham,Real Madrid,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].
79,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[ORG]Real Madrid[/ORG] have reached an agreement with Borussia Dortmund to sig[PER]n Jude Bellingh[/PER]am.,Jude Bellingham,Real Madrid,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[E1]Jude Bellingham[/E1]employed[E2]Real Madrid[/E2].
80,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[ORG]Tottenham[/ORG] now close to appointin[PER]g Ange Postecogl[/PER]ou as new coach.,Ange Postecoglou,Tottenham,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.
80,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[ORG]Tottenham[/ORG] now close to appointin[PER]g Ange Postecogl[/PER]ou as new coach.,Ange Postecoglou,Tottenham,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[E1]Ange Postecoglou[/E1]employed[E2]Tottenham[/E2] as new coach.
81,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[ORG]Arsenal[/ORG] playe[PER]r Gabriel Martinel[/PER]li will miss final 2 games through injury.,Gabriel Martinelli,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.
81,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[ORG]Arsenal[/ORG] playe[PER]r Gabriel Martinel[/PER]li will miss final 2 games through injury.,Gabriel Martinelli,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E1]Gabriel Martinelli[/E1]employed[E2]Arsenal[/E2] will miss final 2 games through injury.
82,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[ORG]Man City[/ORG] football operations chie[PER]f Omar Berra[/PER]da latest CFG employee targeted by others.,Omar Berrada,Man City,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.
82,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[ORG]Man City[/ORG] football operations chie[PER]f Omar Berra[/PER]da latest CFG employee targeted by others.,Omar Berrada,Man City,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[E1]Omar Berrada[/E1]employed[E2]Man City[/E2] latest CFG employee targeted by others.
83,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[ORG]Liverpool[/ORG] to sig[PER]n David Woodfi[/PER]ne as there new director of loan management.,David Woodfine,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.
83,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[ORG]Liverpool[/ORG] to sig[PER]n David Woodfi[/PER]ne as there new director of loan management.,David Woodfine,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E1]David Woodfine[/E1]employed[E2]Liverpool[/E2] as there new director of loan management.
84,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[ORG]Aston Villa[/ORG] done deal f[PER]or Mateu Alema[/PER]ny to join in senior football role from Barcelona this summer., Mateu Alemany,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.
84,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[ORG]Aston Villa[/ORG] done deal f[PER]or Mateu Alema[/PER]ny to join in senior football role from Barcelona this summer., Mateu Alemany,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[E1] Mateu Alemany[/E1]employed[E2]Aston Villa[/E2] to join in senior football role from Barcelona this summer.
85,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[ORG]Swansea[/ORG] to name Luton CO[PER]O Paul Wats[/PER]on as sporting director.,Paul Watson,Swansea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.
85,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[ORG]Swansea[/ORG] to name Luton CO[PER]O Paul Wats[/PER]on as sporting director.,Paul Watson,Swansea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E1]Paul Watson[/E1]employed[E2]Swansea[/E2] as sporting director.
86,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[PER]Lisandro Martinez[/PER] the [ORG]Utd[/ORG] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,Lisandro Martinez,Utd,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.
